OBJECTID_1,OBJECTID,Cod_Favela,Nome,Situacao,Cod_Comple,Complexo,Data_cadas,Cod_bairro,Bairro,Cod_RA,RA,Cod_RP,RP,Cod_AP,Pop_SABREN,Dom_SABREN,Fonte,UPP,COD_BAIRRO_,"SMH""RIO\02479574""Lim_Favelas__Area",ShapeSTArea,ShapeSTLength
930,930,363,Beira do Canal,2,0,Isolada,1988/10/02 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1233,380,IBGE - Censo Demográfico 2010,N,131,56802.7618259,56802.756961675,3562.04764332574
931,931,364,Cachorro Sentado,2,0,Isolada,1981/10/01 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,467,140,IBGE - Censo Demográfico 2010,N,132,17108.308698,17108.30869818,1574.55492472332
932,932,365,Caminho do Bicho,2,0,Isolada,1981/09/25 00:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,0,0, ,N,130,307.41508674,307.415086715,129.415834655684
933,933,366,Caminho do Marinho,2,0,Isolada,1988/09/25 00:00:00+00,129,Camorim,24,Barra da Tijuca,4.2,Barra da Tijuca,4,936,238,IBGE - Censo Demográfico 2010,N,129,24590.0462442,24590.046244175,963.299965723579
934,934,367,Canal das Tachas,1,2105,Canal das Tachas,1988/09/25 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,4562,1545,IBGE - Censo Demográfico 2010,N,132,78894.4562004,78894.456200625,2461.68487553023
935,935,368,Canal do Cortado,2,0,Isolada,1981/09/25 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,5120,1702,IBGE - Censo Demográfico 2010,N,132,118967.992763,118967.99142699,5597.87779836105
936,936,371,Restinga,2,0,Isolada,1981/09/25 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,621,195,IBGE - Censo Demográfico 2010,N,132,14210.7885968,14210.788596945,699.714035222383
937,937,372,Rua São Tillon,2,0,Isolada,1981/09/22 00:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,116,41,IPP com base em IBGE - Censo Demográfico 2010,N,128,1983.04427934,1983.04427931,196.127631115301
938,938,376,Vila dos Crentes,2,0,Isolada,1981/10/15 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,614,204,IBGE - Censo Demográfico 2010,N,131,18360.1688899,18360.16888996,1556.31702173887
939,939,378,Associação Belfast São Geraldo,2,0,Isolada,1995/05/09 00:00:00+00,120,Freguesia (Jacarepaguá),16,Jacarepaguá,4.1,Jacarepaguá,4,425,129,IBGE - Censo Demográfico 2010,N,120,14468.8725384,14468.872538365,641.908061199786
940,940,379,Falange,1,2117,Falange,1985/04/25 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,1271,373,IBGE - Censo Demográfico 2010,N,142,66837.8680488,66837.87119851,3079.96062940845
941,941,380,Morro do Sossego (RA - Bangu),1,2117,Falange,1985/04/25 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,550,163,IBGE - Censo Demográfico 2010,N,142,23900.8161568,23900.8161568,679.405387322848
942,942,381,Nova Kennedy,2,0,Isolada,1985/05/14 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,3206,923,IBGE - Censo Demográfico 2010,Vila Kennedy,141,90761.3439455,90761.343946075,1802.99557241325
943,943,382,Saibreira,2,0,Isolada,1985/05/14 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,1641,495,IBGE - Censo Demográfico 2010,N,142,52850.6675066,52850.667506615,1009.18809087441
944,944,383,Tancredo Neves (RA - Bangu),1,2117,Falange,1985/05/14 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,207,67,IBGE - Censo Demográfico 2010,N,142,17575.9687009,17575.96937857,871.274739627586
945,945,384,Vila Jurema,2,0,Isolada,1985/04/15 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,793,240,IBGE - Censo Demográfico 2010,N,139,28494.8209293,28494.81638614,922.840123919901
946,946,385,Vila Santa Luzia,2,0,Isolada,1985/04/15 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,268,92,IPP com base em IBGE - Censo Demográfico 2010,N,139,9855.15143388,9855.151433935,418.26501649377
947,947,386,Vila Mangueiral,1,2131,Vila Mangueiral,1985/04/02 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,2226,687,IBGE - Censo Demográfico 2010,N,144,85676.7256628,85676.72510838,1955.11655900641
948,948,387,"Estrada dos Bandeirantes, nº 29.192",2,0,Isolada,1990/11/08 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,120,37,IBGE - Censo Demográfico 2010,N,131,14222.9980683,14222.998068275,845.101614729677
949,949,388,A.M. do Rio Bonito,2,0,Isolada,1995/05/16 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,632,196,IBGE - Censo Demográfico 2010,N,131,28097.7475009,28097.748332975,1899.44522095156
950,950,390,Rio Morto,2,0,Isolada,1990/11/10 00:00:00+00,131,Vargem Grande,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1198,343,IBGE - Censo Demográfico 2010,N,131,27035.1187286,27035.121682515,1808.14113665953
951,951,391,Parque Real,1,2119,Parque Real,1985/05/29 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,1403,408,IPP com base em IBGE - Censo Demográfico 2010,N,141,82232.3424351,82232.3424351,1451.40656699577
952,952,392,Travessa Sta Catarina-Vila dos Minerios,1,2118,Fazenda Coqueiro,1985/05/28 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,212,62,IBGE - Censo Demográfico 2010,N,141,26436.0330252,26436.031612035,937.94107423554
953,953,393,Vila Olímpia,1,2118,Fazenda Coqueiro,1985/05/28 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,491,146,IPP com base em IBGE - Censo Demográfico 2010,N,141,17996.0349497,17996.034949475,646.992509590876
954,954,394,Final Feliz,1,2071,Parque Criança Esperança,1995/04/19 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,1193,361,IPP com base em IBGE - Censo Demográfico 2010,N,107,87042.3464884,87042.345618175,2008.4096529854
955,955,395,Caminho do Padre,1,2071,Parque Criança Esperança,1985/01/02 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,452,128,IBGE - Censo Demográfico 2010,N,107,19589.1376361,19589.13763604,663.390566018303
956,956,399,Vila Maria,2,0,Isolada,1983/09/01 00:00:00+00,50,Higienópolis,12,Inhaúma,3.4,Inhaúma,3,726,236,IBGE - Censo Demográfico 2010,N,050,10791.1796071,10791.179606985,731.431887697342
957,957,400,Batuta de Cordovil,2,0,Isolada,1986/05/20 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,674,189,IBGE - Censo Demográfico 2010,N,046,9188.35976625,9188.359766465,383.991312712706
958,958,401,Chega Mais,1,2033,Dourados,1985/04/15 00:00:00+00,46,Cordovil,31,Vigário Geral,3.5,Penha,3,555,131,IBGE - Censo Demográfico 2010,N,046,5042.58941904,5042.590334515,666.552863078259
959,959,402,Vila Itaocara,2,0,Isolada,1985/05/02 00:00:00+00,56,Tomás Coelho,12,Inhaúma,3.4,Inhaúma,3,222,75,IPP com base em IBGE - Censo Demográfico 2010,N,056,5769.39879409,5769.39879413,497.456568845927
960,960,403,Parque Nova Jerusalém,1,2075,Bairro da Pedreira,1981/09/10 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,795,220,IBGE - Censo Demográfico 2010,N,114,52223.6977918,52223.697791925,1642.80095155302
961,961,404,Final Feliz II,2,0,Isolada,1987/02/02 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,1108,313,IBGE - Censo Demográfico 2010,N,114,58009.5002079,58009.497990515,2531.98841815622
962,962,405,"Rua Embaú, nº 427",1,2079,Parque Unidos,1987/05/02 00:00:00+00,114,Pavuna,25,Pavuna,3.6,Pavuna,3,392,97,IBGE - Censo Demográfico 2010,N,114,13018.3969796,13018.400087345,992.295603899237
963,963,406,Parque Raio de Sol,1,2071,Parque Criança Esperança,1995/05/05 00:00:00+00,106,Guadalupe,22,Anchieta,3.6,Pavuna,3,1635,402,IBGE - Censo Demográfico 2010,N,106,67364.9271011,67364.927101145,1607.75266722671
964,964,407,Fazenda Velha,1,2072,Vila São Sebastião,1990/01/02 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,483,158,IBGE - Censo Demográfico 2010,N,107,9756.53689179,9756.5368918,498.24812687713
965,965,408,Rua Doutor Fernando,2,0,Isolada,1988/01/02 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,353,103,IBGE - Censo Demográfico 2010,N,144,11295.4021917,11295.402191625,574.458377301223
966,966,409,"Rua Oliveira Bueno, nº 832",1,2071,Parque Criança Esperança,1993/05/04 00:00:00+00,107,Anchieta,22,Anchieta,3.6,Pavuna,3,140,43,IBGE - Censo Demográfico 2010,N,107,4170.84992425,4170.84992411,259.795117434753
967,967,410,Beira Rio - Lot. Jardim Bela Vista (RA - Campo Grande),2,0,Isolada,1988/01/02 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,446,117,IBGE - Censo Demográfico 2010,N,144,18266.3271221,18266.32712236,946.08164138043
968,968,411,Rua Madagascar,1,2081,Rua da Escadinha,1987/08/02 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,179,56,IBGE - Censo Demográfico 2010,N,158,6420.81503992,6420.815039795,467.268476952416
969,969,412,Rua da Escadinha,1,2081,Rua da Escadinha,1987/02/02 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,233,69,IBGE - Censo Demográfico 2010,N,158,8426.0553175,8426.05528873,801.974940019989
970,970,413,Rua do Barro,1,2081,Rua da Escadinha,1987/02/02 00:00:00+00,158,Parque Colúmbia,25,Pavuna,3.6,Pavuna,3,150,44,IBGE - Censo Demográfico 2010,N,158,4312.53433771,4312.5343377,460.596311638537
971,971,414,Moquiço (RA - Cidade de Deus),1,2108,Santa Efigênia,1988/08/24 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,436,116,IBGE - Censo Demográfico 2010,Cidade de Deus,118,6404.91783623,6404.917836295,599.437173362835
972,972,415,Jardim Moriçaba,2,0,Isolada,1988/01/02 00:00:00+00,145,Senador Vasconcelos,18,Campo Grande,5.2,Campo Grande,5,2209,639,IBGE - Censo Demográfico 2010,N,145,129090.430622,129090.431832005,3863.52529845221
973,973,416,Joaquim Magalhães,1,2127,Marcondes da Luz,1987/10/01 00:00:00+00,144,Campo Grande,18,Campo Grande,5.2,Campo Grande,5,402,127,IBGE - Censo Demográfico 2010,N,144,21926.7585039,21926.758503885,1002.55525210231
974,974,417,Vila 133,1,2114,Vila João Lopes,1988/01/02 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,213,68,IPP com base em IBGE - Censo Demográfico 2010,N,139,8993.10167653,8993.10167637,623.332690839549
975,975,418,Vila Lélio Boaventura,1,2114,Vila João Lopes,1988/01/02 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,482,150,IPP com base em IBGE - Censo Demográfico 2010,N,139,22523.7512932,22523.751293385,1381.90475212014
976,976,419,Morro São Sebastião,1,2114,Vila João Lopes,1988/01/02 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,514,147,IBGE - Censo Demográfico 2010,N,139,17253.5881497,17253.588149795,1702.83791712664
977,977,420,Tiqui,1,2117,Falange,1988/03/01 00:00:00+00,142,Senador Camará,17,Bangu,5.1,Bangu,5,249,80,IBGE - Censo Demográfico 2010,N,142,10208.330809,10208.330809025,497.273212069726
978,978,421,Murundú,1,2119,Parque Real,1988/01/02 00:00:00+00,140,Padre Miguel,17,Bangu,5.1,Bangu,5,1225,353,IPP com base em IBGE - Censo Demográfico 2010,N,140,58267.5700252,58267.570025305,1649.02663896845
979,979,422,"Rua da Feira, nº 1.220",2,0,Isolada,1988/01/02 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,108,37,IPP com base em IBGE - Censo Demográfico 2010,N,141,6886.25911328,6886.25911338,384.09606165608
980,980,423,Do Larguinho,1,2110,Nilo,1988/04/01 00:00:00+00,139,Realengo,33,Realengo,5.1,Bangu,5,525,153,IPP com base em IBGE - Censo Demográfico 2010,N,139,11038.0671081,11038.067107825,504.329899698942
981,981,424,Beco da Usina,2,0,Isolada,1988/01/02 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,646,193,IBGE - Censo Demográfico 2010,N,141,24809.1382929,24809.138292805,807.249728227364
982,982,425,Comandante Luis Souto,1,2093,Comandante Luis Souto,1988/01/02 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2516,750,IBGE - Censo Demográfico 2010,N,124,224439.52096,224439.5189525,4258.15326839115
983,983,426,Chacrinha do Mato Alto,1,2093,Comandante Luis Souto,1988/08/02 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2409,752,IBGE - Censo Demográfico 2010,N,124,85782.9590754,85782.959075175,1353.18726996129
984,984,427,Chácara Flora,1,2093,Comandante Luis Souto,1988/08/02 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2859,857,IBGE - Censo Demográfico 2010,N,124,179590.241313,179590.243358595,5375.57553864323
985,985,428,Vila Santa Clara,1,2087,André Rocha,1988/08/12 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1057,347,IBGE - Censo Demográfico 2010,N,122,15330.4303964,15330.43039645,680.663380397395
986,986,429,Curicica,1,2092,Colônia Juliano Moreira,1988/08/02 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,126,41,IPP com base em IBGE - Censo Demográfico 2010,N,115,2587.00799053,2587.00799049,220.029453199373
987,987,430,Vila Getúlio Vargas,2,0,Isolada,1988/01/02 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,304,106,IPP com base em IBGE - Censo Demográfico 2010,N,115,3089.86678824,3089.86678822,283.946752225949
988,988,431,Vila Santa Mônica,2,0,Isolada,1988/08/02 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,371,121,IBGE - Censo Demográfico 2010,N,122,13044.8375444,13044.83754451,641.664818272782
989,989,432,Nova Esperança (RA - Jacarepaguá),2,0,Isolada,1988/08/02 00:00:00+00,116,Anil,16,Jacarepaguá,4.1,Jacarepaguá,4,129,43,IPP com base em IBGE - Censo Demográfico 2010,N,116,2630.42351147,2630.42351151,203.630487014918
990,990,433,Vila Pitimbu,1,2102,Vila Pitimbu,1988/07/02 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,758,289,IBGE - Censo Demográfico 2010,N,115,16529.5892862,16529.58928618,736.543440648661
991,991,434,Comunidade São Francisco de Assis,2,0,Isolada,1988/08/05 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,1698,587,IBGE - Censo Demográfico 2010,N,115,44603.5285414,44603.5325984,2460.72541824968
992,992,435,Fazenda Mato Alto,1,2095,Fazenda Mato Alto,1988/08/02 00:00:00+00,124,Praça Seca,16,Jacarepaguá,4.1,Jacarepaguá,4,2955,855,IPP com base em IBGE - Censo Demográfico 2010,N,124,147026.049978,147026.05570678,4242.44627252284
993,993,436,Vila São Pedro,2,0,Isolada,1990/02/13 00:00:00+00,40,Bonsucesso,10,Ramos,3.1,Ramos,3,1003,330,IBGE - Censo Demográfico 2010,Manguinhos,040,11045.2882927,11045.28829275,755.89746964577
994,994,437,Comunidade Estação da Mangueira (Amcema),2,0,Isolada,1990/02/05 00:00:00+00,57,São Francisco Xavier,13,Méier,3.2,Méier,3,1723,572,IBGE - Censo Demográfico 2010,N,057,12692.2540622,12692.254989555,1371.47688381627
995,995,438,André Cavalcanti,2,0,Isolada,1990/02/02 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,153,55,IPP com base em IBGE - Censo Demográfico 2010,N,014,3415.83653124,3415.83653118,248.369945573136
996,996,439,Ladeira Santa Isabel,2,0,Isolada,1990/02/05 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,32,12,IPP com base em IBGE - Censo Demográfico 2010,N,014,1536.52547145,1536.525471485,167.686153521703
997,997,440,Fazenda Catete,2,0,Isolada,1990/02/01 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,515,174,IBGE - Censo Demográfico 2010,N,014,25522.8972613,25522.89726115,1369.56282738273
998,998,441,Rua São João,1,2083,Jacarezinho,1990/02/07 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,887,266,IBGE - Censo Demográfico 2010,Jacarezinho,155,21180.1569037,21180.15672783,1225.31730486247
999,999,442,Tancredo Neves (RA - Jacarezinho),1,2083,Jacarezinho,1990/02/12 00:00:00+00,155,Jacarezinho,28,Jacarezinho,3.2,Méier,3,988,308,IBGE - Censo Demográfico 2010,Jacarezinho,155,11940.4959878,11940.495987735,739.536166280792
1000,1000,444,Mourão Filho,1,2084,Complexo do Alemão,1990/02/22 00:00:00+00,156,Complexo do Alemão,29,Complexo do Alemão,3.4,Inhaúma,3,1336,443,IBGE - Censo Demográfico 2010,Nova Brasília,156,18082.458982,18082.458982215,739.201160649425
1001,1001,445,Ruth Ferreira,2,0,Isolada,1991/11/30 00:00:00+00,41,Ramos,10,Ramos,3.1,Ramos,3,134,37,IPP com base em IBGE - Censo Demográfico 2010,N,041,2604.08166397,2604.08166399,367.272734203747
1002,1002,447,Parque Bom Menino,1,2049,Parque Bom Menino,1990/03/14 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,782,249,IBGE - Censo Demográfico 2010,N,076,14038.4896733,14038.489673205,616.156683609437
1003,1003,448,Parque Jardim Metrô de Irajá,1,2049,Parque Bom Menino,1981/03/14 00:00:00+00,76,Irajá,14,Irajá,3.3,Madureira,3,675,214,IBGE - Censo Demográfico 2010,N,076,12380.9392849,12380.939284785,536.304073874541
1004,1004,449,Magno Martins,1,2062,Bela Vista da Pichuna,1990/03/06 00:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,301,108,IBGE - Censo Demográfico 2010,N,098,4599.25340017,4599.25340028,353.116123388836
1005,1005,450,Estrada da Saudade,1,2116,Alto Kennedy,1991/03/09 00:00:00+00,141,Bangu,17,Bangu,5.1,Bangu,5,858,281,IBGE - Censo Demográfico 2010,Vila Kennedy,141,34620.3511961,34620.351196125,823.069295304596
1006,1006,451,Vila Joaniza,1,2067,Vila Joaniza,1990/03/13 00:00:00+00,104,Galeão,20,Ilha do Governador,3.7,Ilha do Governador,3,11999,3816,IBGE - Censo Demográfico 2010,N,104,305528.867594,305528.863279995,5190.23310725989
1007,1007,452,"Rua Budapeste, nº 66",1,2066,"Rua Budapeste, nº 66",1988/08/02 00:00:00+00,98,Freguesia (Ilha do Governador),20,Ilha do Governador,3.7,Ilha do Governador,3,657,229,IBGE - Censo Demográfico 2010,N,098,27633.2298194,27633.22981948,1010.6772379333
1008,1008,453,Maestro Arturo Toscanini,1,2063,Conjunto Residencial dos Servidores,1992/01/16 00:00:00+00,101,Tauá,20,Ilha do Governador,3.7,Ilha do Governador,3,185,58,IBGE - Censo Demográfico 2010,N,101,4875.33630412,4875.336304125,330.706362091453
1009,1009,454,Luiz Marcelino,1,2013,Unidos de Santa Tereza,1990/02/01 00:00:00+00,14,Santa Teresa,23,Santa Teresa,1.1,Centro,1,254,84,IBGE - Censo Demográfico 2010,Fallet / Fogueteiro - Coroa,014,4421.53745344,4421.537453455,332.082289597513
1010,1010,455,Caeté,2,0,Isolada,1988/08/26 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,124,47,IPP com base em IBGE - Censo Demográfico 2010,N,132,5772.84203124,5772.842101875,557.658553583713
1011,1011,457,Vila Amizade,1,2105,Canal das Tachas,1991/08/06 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1424,453,IBGE - Censo Demográfico 2010,N,132,14286.8313706,14286.831370705,646.595341222913
1012,1012,458,Santa Luzia,2,0,Isolada,1991/08/08 00:00:00+00,130,Vargem Pequena,24,Barra da Tijuca,4.2,Barra da Tijuca,4,932,256,IBGE - Censo Demográfico 2010,N,130,49359.2957625,49359.296820125,3385.7091925771
1013,1013,459,A.M. e Amigos do Fontela,2,0,Isolada,1995/05/10 00:00:00+00,132,Recreio dos Bandeirantes,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1652,500,IBGE - Censo Demográfico 2010,N,132,114838.224539,114838.208931395,4062.99597755206
1014,1014,460,Vila Autódromo,2,0,Isolada,1991/09/10 00:00:00+00,128,Barra da Tijuca,24,Barra da Tijuca,4.2,Barra da Tijuca,4,1252,356,IBGE - Censo Demográfico 2010,N,128,191.79313235,191.79313234,56.0150168019725
1015,1015,464,Asa Branca,1,2089,Asa Branca,1991/09/05 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,3295,1069,IBGE - Censo Demográfico 2010,N,115,76204.1715019,76204.17231127,1889.49870676832
1016,1016,465,Abadianas,1,2089,Asa Branca,1991/08/20 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,957,312,IBGE - Censo Demográfico 2010,N,115,29113.0861539,29113.0883591,1607.95176749344
1017,1017,466,Santa Maura,2,0,Isolada,1991/07/22 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,556,181,IBGE - Censo Demográfico 2010,N,115,19529.5673183,19529.572089495,778.396228439505
1018,1018,467,Virgolândia,1,2102,Vila Pitimbu,1991/08/20 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,318,109,IBGE - Censo Demográfico 2010,N,115,8959.47332772,8959.473327635,649.605416346033
1019,1019,468,Vila Calmete,1,2103,Vila União da Curicica,1991/08/08 00:00:00+00,115,Jacarepaguá,16,Jacarepaguá,4.1,Jacarepaguá,4,445,151,IBGE - Censo Demográfico 2010,N,115,19535.3417512,19535.34175122,1016.55721311563
1020,1020,469,Vila União da Curicica,1,2103,Vila União da Curicica,1995/05/30 00:00:00+00,119,Curicica,16,Jacarepaguá,4.1,Jacarepaguá,4,1526,463,IBGE - Censo Demográfico 2010,N,119,38631.6345553,38631.63455514,1511.65953677999
1021,1021,470,Santa Anastácia,2,0,Isolada,1991/08/22 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1640,473,IBGE - Censo Demográfico 2010,N,122,37379.2802026,37379.276563315,3884.75688472863
1022,1022,471,Santa Efigênia,1,2108,Santa Efigênia,1991/07/22 00:00:00+00,118,Cidade de Deus,34,Cidade de Deus,4.1,Jacarepaguá,4,1503,458,IPP com base em IBGE - Censo Demográfico 2010,Cidade de Deus,118,45704.5523278,45704.55443309,1190.95958924349
1023,1023,472,André Rocha,1,2087,André Rocha,1991/08/19 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,879,287,IBGE - Censo Demográfico 2010,N,122,25722.7961106,25722.79611056,852.060109913957
1024,1024,473,Vilar São Sebastião,2,0,Isolada,1991/08/05 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,219,70,IPP com base em IBGE - Censo Demográfico 2010,N,122,4822.74572735,4822.745727315,360.258461102778
1025,1025,474,Alto Bela Vista,2,0,Isolada,1991/08/02 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,1485,455,IBGE - Censo Demográfico 2010,N,122,30112.3469948,30112.34699501,991.717981925491
1026,1026,475,Vila Clarim,2,0,Isolada,1991/08/13 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,251,71,IBGE - Censo Demográfico 2010,N,122,4592.05418797,4592.054187875,293.033978863438
1027,1027,476,A.M. e Comunidade Nª. Sª. de Fátima,1,2100,Shangrilá,1995/05/30 00:00:00+00,122,Taquara,16,Jacarepaguá,4.1,Jacarepaguá,4,854,275,IBGE - Censo Demográfico 2010,N,122,14586.4099677,14586.409967655,573.820623504444
